time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
53,1408.18,552.92,47.31,9068.95,2388.08,521.38,8.4186,23.3091,393,260
54,1405.6,553.72,47.47,9072.25,2388.02,521.77,8.3976,23.3766,392,259
55,1400.32,553.95,47.42,9065.06,2388.09,521.73,8.4211,23.3838,393,258
56,1408.1,553.92,47.49,9063.21,2388.13,521.7,8.4536,23.4379,392,257
57,1402.28,553.2,47.22,9069.0,2388.04,521.75,8.4153,23.2453,392,256
58,1405.64,553.4,47.45,9066.99,2388.05,521.83,8.4208,23.3355,394,255
59,1406.06,553.46,47.49,9062.83,2388.07,521.97,8.4289,23.1961,392,254
60,1404.73,553.49,47.43,9066.63,2388.08,521.57,8.4365,23.3669,393,253
61,1402.94,554.61,47.37,9072.09,2388.07,521.95,8.414,23.3885,391,252
62,1403.68,554.17,47.54,9069.63,2388.06,521.3,8.4311,23.4949,394,251
63,1401.13,554.34,47.28,9064.44,2388.04,521.44,8.3832,23.3354,395,250
64,1408.74,553.32,47.45,9061.42,2388.1,522.39,8.4233,23.4402,393,249
65,1403.29,553.55,47.36,9065.06,2388.05,521.79,8.4517,23.2815,392,248
66,1409.07,554.48,47.53,9069.33,2388.04,521.98,8.4107,23.3633,393,247
67,1409.5,553.72,47.47,9065.78,2388.02,521.78,8.4094,23.31,393,246
68,1400.86,553.61,47.5,9060.67,2388.08,521.81,8.4107,23.3811,393,245
69,1404.71,553.76,47.23,9065.8,2388.01,521.76,8.3822,23.2498,393,244
70,1409.24,553.24,47.16,9067.54,2388.08,521.14,8.448,23.344,393,243
71,1404.46,554.25,47.25,9065.41,2388.05,521.98,8.4377,23.2443,392,242
72,1406.18,554.62,47.39,9060.85,2388.07,522.34,8.453,23.303,393,241
73,1398.19,553.07,47.32,9062.34,2388.08,521.94,8.4403,23.3354,392,240
74,1412.06,553.85,47.67,9058.23,2388.06,521.34,8.4257,23.3911,392,239
75,1409.33,553.54,47.18,9062.29,2388.09,521.95,8.3983,23.2568,393,238
76,1399.94,553.04,47.35,9069.69,2388.09,522.09,8.4504,23.3246,392,237
77,1406.37,553.46,47.25,9062.04,2388.07,521.51,8.4111,23.3908,393,236
78,1405.9,553.98,47.39,9067.07,2388.08,521.96,8.4469,23.275,391,235
79,1411.48,553.6,47.55,9066.55,2388.01,522.04,8.4136,23.4068,393,234
80,1400.6,553.57,47.56,9061.31,2388.06,521.68,8.4336,23.2658,392,233
81,1398.93,554.56,47.32,9069.15,2388.04,521.6,8.3879,23.3059,393,232
82,1406.44,553.78,47.38,9066.51,2388.07,521.97,8.427,23.2496,394,231
83,1404.77,553.95,47.29,9065.89,2388.07,521.83,8.4158,23.4015,394,230
84,1402.89,553.78,47.22,9067.69,2388.06,521.92,8.439,23.3589,395,229
85,1402.14,552.35,47.57,9067.78,2388.06,521.49,8.444,23.2785,394,228
86,1405.72,553.9,47.47,9059.66,2388.05,522.17,8.421,23.3375,392,227
87,1399.92,553.29,47.34,9065.45,2388.07,521.55,8.3873,23.295,392,226
88,1405.0,554.91,47.38,9070.99,2388.05,521.87,8.403,23.3352,392,225
89,1407.88,553.5,47.46,9062.6,2388.08,522.16,8.4073,23.2502,392,224
90,1399.6,553.51,47.45,9067.87,2388.07,522.16,8.4342,23.2637,392,223
91,1399.6,553.94,47.44,9061.65,2388.07,522.28,8.4451,23.3365,391,222
92,1402.65,553.06,47.32,9066.26,2388.08,521.58,8.4074,23.3145,393,221
93,1403.13,553.63,47.36,9061.9,2388.05,521.46,8.3906,23.2988,392,220
94,1404.8,553.26,47.3,9064.44,2388.04,522.28,8.4027,23.4014,393,219
95,1405.28,553.97,47.51,9065.82,2388.08,521.62,8.4759,23.3461,390,218
96,1399.93,553.42,47.53,9071.11,2388.03,521.88,8.4311,23.4547,392,217
97,1402.22,553.92,47.5,9064.21,2388.09,522.29,8.4094,23.3718,392,216
98,1407.13,553.49,47.25,9068.04,2388.06,522.35,8.4181,23.3484,393,215
99,1407.25,553.55,47.25,9062.44,2388.06,521.21,8.4613,23.3056,393,214
100,1404.07,554.35,47.36,9068.84,2388.07,521.89,8.4665,23.3637,392,213
101,1407.55,553.72,47.39,9066.47,2388.04,521.39,8.4055,23.5021,392,212
102,1407.97,553.31,47.35,9067.58,2388.04,521.54,8.4081,23.3142,394,211
103,1406.7,553.45,47.34,9069.78,2388.06,521.76,8.448,23.3125,393,210
104,1401.5,553.44,47.42,9060.43,2388.06,521.65,8.4487,23.2945,392,209
105,1404.09,553.6,47.36,9065.92,2388.06,521.44,8.4241,23.355,392,208
106,1408.71,553.8,47.4,9061.48,2388.07,521.76,8.4005,23.2773,392,207
107,1404.3,553.23,47.5,9063.56,2388.07,521.07,8.429,23.3011,394,206
108,1406.95,553.79,47.48,9063.55,2388.1,522.13,8.4541,23.338,394,205
109,1413.16,553.61,47.43,9072.21,2388.05,521.63,8.4375,23.2227,391,204
110,1409.87,553.5,47.45,9067.24,2388.02,522.37,8.4253,23.3177,392,203
111,1402.17,553.59,47.35,9067.48,2388.01,521.87,8.4232,23.3387,393,202
112,1404.93,553.45,47.5,9067.11,2388.11,521.56,8.4248,23.3671,393,201
113,1405.49,553.87,47.42,9066.89,2388.14,521.37,8.405,23.2939,392,200
114,1400.84,554.28,47.41,9064.27,2388.05,521.57,8.4237,23.3138,392,199
115,1404.23,553.13,47.33,9071.74,2388.07,522.13,8.4296,23.402,394,198
116,1405.84,553.68,47.49,9061.28,2388.08,521.78,8.4236,23.2735,393,197
117,1404.06,553.54,47.48,9062.1,2388.09,521.9,8.3914,23.3726,392,196
118,1407.9,553.52,47.37,9062.85,2388.04,521.58,8.4219,23.2808,394,195
119,1407.62,553.37,47.44,9062.92,2388.13,521.81,8.4466,23.3604,393,194
120,1409.19,553.36,47.43,9066.21,2388.06,521.92,8.4634,23.3585,393,193
121,1404.58,553.53,47.45,9065.83,2388.08,521.63,8.4831,23.3501,393,192
122,1408.18,553.32,47.35,9069.4,2388.02,521.54,8.4328,23.2908,394,191
123,1405.97,554.05,47.38,9061.58,2388.06,521.72,8.4194,23.2977,393,190
124,1404.48,553.29,47.63,9061.99,2388.05,521.71,8.4357,23.3571,396,189
125,1399.19,553.45,47.54,9062.49,2388.07,521.63,8.4197,23.2431,392,188
126,1408.23,553.44,47.3,9064.56,2388.07,520.94,8.4262,23.4273,393,187
127,1407.04,554.02,47.47,9064.54,2388.09,521.64,8.4538,23.2842,393,186
128,1410.31,554.0,47.36,9071.28,2388.07,521.41,8.4458,23.2479,391,185
129,1407.58,553.49,47.6,9065.1,2388.13,521.81,8.4312,23.3183,394,184
130,1403.34,553.42,47.54,9065.02,2388.11,521.2,8.4311,23.3978,392,183
131,1407.09,553.78,47.36,9075.82,2388.07,521.77,8.455,23.3698,394,182
132,1404.42,553.56,47.59,9063.72,2388.12,521.18,8.458,23.2672,393,181
133,1413.31,553.5,47.57,9064.71,2388.07,521.63,8.4429,23.2818,394,180
134,1408.24,553.27,47.32,9068.47,2388.09,521.45,8.4187,23.363,392,179
135,1408.39,553.47,47.59,9072.95,2388.04,521.3,8.4337,23.3926,393,178
136,1402.91,553.77,47.49,9067.17,2388.07,521.46,8.4264,23.3764,392,177
137,1399.89,553.61,47.36,9061.1,2388.04,521.78,8.4321,23.3459,394,176
138,1405.07,553.75,47.46,9063.69,2388.06,521.81,8.4543,23.3461,393,175
139,1408.48,553.56,47.5,9067.71,2388.03,521.19,8.417,23.4178,393,174
140,1408.24,553.36,47.33,9070.74,2388.07,521.73,8.4229,23.204,393,173
141,1410.72,553.7,47.35,9067.6,2388.04,521.66,8.4567,23.2886,393,172
142,1408.08,553.38,47.44,9063.09,2388.07,521.32,8.4129,23.3835,393,171
143,1405.62,554.08,47.47,9069.18,2388.04,521.75,8.4694,23.2625,392,170
144,1401.53,553.71,47.38,9070.09,2388.06,521.22,8.4364,23.2834,392,169
145,1405.31,553.92,47.57,9064.62,2388.12,521.3,8.4107,23.3844,394,168
146,1412.36,553.46,47.43,9069.25,2388.07,521.38,8.4613,23.2195,394,167
147,1413.62,553.61,47.79,9071.65,2388.07,521.29,8.412,23.3641,392,166
148,1401.35,554.04,47.35,9075.71,2388.08,521.61,8.4213,23.3211,394,165
149,1406.57,553.4,47.5,9066.12,2388.07,520.91,8.4329,23.1149,393,164
150,1405.45,553.57,47.31,9066.99,2388.03,521.14,8.4374,23.3828,393,163
151,1406.76,554.0,47.57,9070.44,2388.06,521.88,8.3997,23.2688,393,162
152,1410.3,552.81,47.43,9067.1,2388.0,521.72,8.4721,23.3296,394,161
153,1400.66,553.8,47.4,9065.11,2388.06,520.93,8.4432,23.3365,393,160
154,1407.52,554.1,47.57,9068.89,2388.08,522.21,8.4287,23.216,393,159
155,1405.64,554.0,47.56,9067.23,2388.05,521.61,8.4639,23.4189,393,158
156,1411.75,552.84,47.37,9066.03,2388.09,521.11,8.425,23.4137,395,157
157,1413.04,553.5,47.47,9067.97,2388.1,521.28,8.4531,23.3455,394,156
158,1406.76,553.02,47.61,9072.51,2388.07,521.44,8.4286,23.298,392,155
159,1402.42,553.54,47.67,9068.46,2388.09,521.76,8.4454,23.2458,390,154
160,1405.79,554.01,47.61,9060.94,2388.09,521.48,8.431,23.2761,393,153
161,1403.71,553.22,47.42,9061.21,2388.11,521.56,8.408,23.2704,393,152
162,1409.72,553.86,47.72,9061.6,2388.11,522.06,8.401,23.2851,392,151
163,1403.62,554.3,47.55,9069.65,2388.05,522.15,8.4486,23.3336,392,150
164,1405.26,553.8,47.6,9066.91,2388.11,521.62,8.4338,23.2849,393,149
165,1404.62,553.82,47.24,9066.23,2388.01,521.66,8.4487,23.3287,393,148
166,1407.44,552.75,47.56,9069.52,2388.08,521.35,8.4053,23.2423,393,147
167,1404.35,553.67,47.65,9071.77,2388.08,521.79,8.4505,23.224,394,146
168,1406.02,553.89,47.41,9062.45,2388.06,521.78,8.4323,23.2637,392,145
169,1408.23,553.54,47.55,9072.96,2388.06,521.62,8.4426,23.3656,393,144
170,1409.24,553.72,47.59,9070.92,2388.07,521.47,8.4325,23.2956,393,143
171,1410.58,553.38,47.3,9070.39,2388.09,521.58,8.4206,23.3274,393,142
172,1412.38,553.88,47.45,9064.92,2388.15,521.41,8.4094,23.2347,392,141
173,1409.66,553.31,47.44,9068.54,2388.04,521.3,8.4362,23.3783,393,140
174,1406.54,553.45,47.66,9067.65,2388.1,521.42,8.455,23.2458,395,139
175,1413.43,553.49,47.6,9060.89,2388.13,521.73,8.3991,23.3088,392,138
176,1409.53,553.58,47.48,9072.62,2388.08,521.19,8.4629,23.3587,395,137
177,1399.44,553.5,47.58,9062.25,2388.09,521.54,8.4018,23.3276,391,136
178,1407.15,553.32,47.5,9069.11,2388.1,520.97,8.4186,23.2364,394,135
179,1413.55,553.55,47.47,9068.7,2388.11,521.42,8.437,23.3136,393,134
180,1406.88,553.27,47.57,9071.41,2388.08,521.71,8.4516,23.2001,393,133
181,1413.54,553.23,47.55,9060.75,2388.03,520.96,8.4642,23.3124,393,132
182,1408.47,553.47,47.42,9065.74,2388.05,521.13,8.4433,23.2474,393,131
183,1407.54,553.44,47.43,9069.84,2388.12,521.42,8.4236,23.2802,393,130
184,1411.01,552.94,47.5,9064.05,2388.13,521.5,8.4234,23.2944,394,129
185,1407.38,553.34,47.72,9069.65,2388.12,521.0,8.4317,23.1788,395,128
186,1407.34,553.92,47.48,9066.92,2388.06,521.24,8.4422,23.2452,393,127
187,1403.4,553.48,47.38,9070.22,2388.14,521.29,8.4547,23.406,395,126
188,1407.56,553.12,47.54,9069.39,2388.07,521.13,8.4089,23.3588,393,125
189,1414.54,552.67,47.5,9069.01,2388.1,521.15,8.4198,23.2659,393,124
190,1411.94,552.69,47.64,9060.74,2388.06,522.17,8.4861,23.3619,393,123
191,1405.65,553.06,47.62,9064.37,2388.16,521.35,8.4661,23.2598,392,122
192,1414.77,552.65,47.61,9067.35,2388.06,520.6,8.432,23.2102,395,121
193,1407.88,553.77,47.67,9064.81,2388.04,521.46,8.4401,23.2911,394,120
194,1405.27,553.22,47.59,9072.22,2388.12,521.07,8.4607,23.2368,394,119
195,1414.53,553.59,47.48,9070.36,2388.09,521.22,8.4434,23.3897,393,118
196,1408.38,553.55,47.56,9071.54,2388.08,521.18,8.4249,23.2941,392,117
197,1405.38,552.46,47.58,9067.41,2388.1,520.3,8.4569,23.3414,392,116
198,1407.58,553.14,47.5,9063.89,2388.14,521.62,8.4434,23.3256,393,115
199,1404.84,552.84,47.58,9067.46,2388.07,520.96,8.4715,23.2298,394,114
200,1410.52,552.79,47.55,9067.11,2388.12,520.96,8.4485,23.3264,393,113
201,1411.31,553.28,47.69,9068.3,2388.07,521.37,8.4713,23.3057,392,112
202,1406.02,552.55,47.73,9065.48,2388.12,521.66,8.4286,23.3362,393,111
203,1415.55,552.79,47.49,9065.47,2388.09,521.47,8.4553,23.2976,393,110
204,1418.18,553.31,47.64,9063.94,2388.1,521.29,8.4536,23.3098,395,109
205,1413.87,552.74,47.54,9067.96,2388.11,521.21,8.3974,23.3102,393,108
206,1410.31,552.14,47.64,9066.51,2388.07,521.07,8.4507,23.2787,392,107
207,1404.56,552.96,47.62,9066.59,2388.08,521.45,8.4428,23.1902,393,106
208,1399.59,553.18,47.46,9070.72,2388.09,521.17,8.4265,23.3106,394,105
209,1411.47,553.48,47.68,9068.88,2388.11,521.28,8.4716,23.273,395,104
210,1413.05,554.13,47.63,9068.51,2388.1,520.86,8.4126,23.266,395,103
211,1410.17,553.43,47.64,9064.75,2388.09,521.68,8.4619,23.2727,395,102
212,1410.93,553.38,47.67,9070.07,2388.12,521.19,8.4795,23.2741,394,101
213,1410.1,553.29,47.51,9073.89,2388.09,521.4,8.4701,23.2023,394,100
214,1414.19,553.38,47.65,9069.35,2388.15,521.4,8.433,23.2326,392,99
215,1414.82,553.4,47.65,9069.08,2388.13,521.26,8.4568,23.2355,394,98
216,1414.17,552.9,47.57,9069.43,2388.11,520.89,8.4514,23.2122,394,97
217,1412.24,553.03,47.53,9066.0,2388.13,521.38,8.4578,23.3033,396,96
218,1414.43,553.04,47.64,9066.67,2388.12,520.75,8.4521,23.2613,393,95
219,1412.55,553.32,47.81,9066.47,2388.15,521.34,8.4938,23.3011,394,94
220,1409.98,552.38,47.46,9068.05,2388.14,522.12,8.4533,23.2304,394,93
221,1413.06,552.69,47.67,9074.94,2388.17,520.9,8.4318,23.2118,393,92
222,1400.03,552.61,47.6,9069.36,2388.1,521.81,8.4515,23.3132,393,91
223,1409.15,552.53,47.59,9067.09,2388.08,521.55,8.4484,23.1451,394,90
224,1415.4,553.26,47.54,9078.72,2388.09,521.49,8.5096,23.1838,394,89
225,1413.55,553.42,47.65,9071.82,2388.1,521.24,8.4554,23.2365,394,88
226,1414.05,553.27,47.51,9062.88,2388.12,521.26,8.487,23.2206,392,87
227,1408.0,553.15,47.66,9071.3,2388.06,520.85,8.4769,23.3049,394,86
228,1412.14,552.68,47.72,9056.61,2388.12,521.04,8.4785,23.193,393,85
229,1417.09,553.04,47.69,9060.96,2388.12,520.7,8.4453,23.2146,394,84
230,1412.68,551.97,47.72,9073.13,2388.08,520.93,8.4371,23.2056,393,83
231,1412.29,553.32,47.76,9078.28,2388.13,521.38,8.4417,23.3352,395,82
232,1408.78,552.81,47.75,9070.8,2388.13,520.66,8.4467,23.2328,394,81
233,1418.59,553.2,47.63,9071.0,2388.16,520.86,8.4724,23.3291,396,80
234,1412.65,552.3,47.66,9064.96,2388.09,520.98,8.4473,23.2993,393,79
235,1407.56,552.99,47.88,9066.91,2388.17,521.03,8.5006,23.2822,393,78
236,1403.93,552.33,47.87,9067.4,2388.14,520.61,8.457,23.2682,393,77
237,1411.47,552.41,47.6,9072.52,2388.11,521.02,8.4748,23.2704,393,76
238,1415.64,552.54,47.71,9070.42,2388.14,520.72,8.4641,23.2341,393,75
239,1417.14,552.54,47.66,9075.45,2388.17,520.48,8.5041,23.2493,393,74
240,1419.65,552.63,47.57,9070.93,2388.12,521.31,8.4484,23.2025,395,73
241,1416.66,552.63,47.58,9070.12,2388.16,520.3,8.4898,23.2605,396,72
242,1412.77,552.25,47.84,9075.34,2388.12,520.98,8.5127,23.08,393,71
243,1420.19,553.54,47.7,9072.34,2388.14,520.74,8.4754,23.2006,393,70
244,1419.01,553.58,47.75,9067.49,2388.14,521.14,8.4682,23.2201,393,69
245,1415.24,553.3,47.84,9076.53,2388.16,520.95,8.4766,23.12,395,68
246,1412.82,553.59,47.71,9071.85,2388.12,520.52,8.4535,23.1875,392,67
247,1415.73,552.3,47.78,9073.25,2388.17,520.95,8.4773,23.2244,394,66
248,1413.89,553.31,47.63,9078.24,2388.11,520.82,8.487,23.199,394,65
249,1417.38,551.99,47.78,9066.63,2388.12,520.27,8.45,23.1637,394,64
250,1414.12,552.55,47.77,9069.94,2388.13,521.09,8.4969,23.2547,395,63
251,1416.3,552.73,47.71,9070.79,2388.16,520.32,8.4545,23.2027,395,62
252,1410.6,553.48,47.66,9069.88,2388.1,520.8,8.4664,23.2736,394,61
253,1415.87,552.79,47.67,9067.91,2388.15,521.07,8.4699,23.2075,394,60
254,1416.38,552.48,47.9,9064.29,2388.12,520.31,8.4766,23.1635,394,59
255,1419.41,552.91,47.77,9073.5,2388.12,520.93,8.4671,23.2194,394,58
256,1420.66,552.66,47.73,9064.63,2388.11,520.85,8.4787,23.2252,394,57
257,1419.45,553.13,47.8,9065.79,2388.08,520.82,8.4841,23.2587,394,56
258,1418.95,552.1,47.73,9069.71,2388.19,520.46,8.4895,23.1184,394,55
259,1420.21,552.64,47.7,9077.54,2388.15,520.94,8.4572,23.1598,395,54
260,1415.08,552.03,47.96,9070.48,2388.14,521.19,8.46,23.2286,396,53
261,1420.31,552.88,47.89,9077.16,2388.13,520.97,8.4875,23.1442,394,52
262,1418.85,552.49,47.97,9075.3,2388.12,520.71,8.4961,23.2283,395,51
263,1419.32,552.59,47.88,9071.53,2388.18,520.57,8.4569,23.1458,394,50
264,1423.63,551.92,47.9,9070.35,2388.19,520.69,8.4797,23.2163,395,49
265,1412.31,552.49,47.95,9067.23,2388.18,520.49,8.4504,23.3509,394,48
266,1417.61,552.65,47.81,9075.09,2388.19,520.66,8.4568,23.1815,395,47
267,1421.7,551.7,47.89,9070.1,2388.16,519.95,8.4941,23.2707,396,46
268,1415.13,552.79,47.89,9070.05,2388.15,520.44,8.5148,23.1268,394,45
269,1414.6,552.6,47.75,9066.51,2388.16,521.19,8.484,23.2022,395,44
270,1421.71,552.54,47.89,9069.09,2388.16,520.76,8.4582,23.1834,394,43
271,1412.0,552.56,47.94,9072.88,2388.23,520.47,8.5021,23.174,397,42
272,1412.07,552.62,47.85,9075.68,2388.16,520.83,8.4677,23.1387,395,41
273,1416.15,551.67,47.87,9068.76,2388.15,520.41,8.4822,23.1514,395,40
274,1424.83,552.79,47.81,9071.16,2388.15,520.55,8.5031,23.0925,396,39
275,1417.96,552.56,47.81,9071.9,2388.18,520.94,8.4925,23.0624,395,38
276,1418.26,552.37,47.9,9064.76,2388.2,520.25,8.5015,23.1886,395,37
277,1422.12,552.14,47.91,9071.46,2388.16,520.31,8.4855,23.1381,395,36
278,1421.85,552.62,47.82,9071.09,2388.22,520.42,8.5042,23.2301,397,35
279,1429.94,551.81,48.02,9069.45,2388.15,520.57,8.4641,23.1972,394,34
280,1425.35,551.95,48.0,9071.82,2388.22,520.13,8.5108,23.0819,396,33
281,1414.08,552.08,47.92,9070.13,2388.18,520.03,8.5119,23.1945,394,32
282,1422.98,552.23,48.02,9068.2,2388.14,520.58,8.5051,23.1495,395,31
283,1422.52,551.47,48.07,9076.18,2388.2,520.13,8.4757,23.0871,395,30
284,1415.82,552.74,48.01,9070.07,2388.21,519.8,8.5058,23.141,396,29
285,1420.49,551.71,47.77,9072.02,2388.19,520.41,8.5061,23.0908,395,28
286,1421.47,551.81,47.97,9067.28,2388.17,520.16,8.5185,23.1018,395,27
287,1427.22,552.03,47.98,9073.44,2388.19,519.99,8.4729,23.1262,396,26
288,1420.24,551.65,47.84,9075.28,2388.21,520.27,8.4989,23.0942,397,25
289,1419.19,551.87,48.18,9072.74,2388.14,520.87,8.4768,23.1663,395,24
290,1411.52,551.88,47.87,9072.3,2388.17,520.34,8.501,23.2099,395,23
291,1430.38,551.61,48.07,9074.59,2388.15,520.01,8.5021,23.1356,396,22
292,1426.02,551.52,48.12,9075.14,2388.15,520.44,8.4906,23.1778,397,21
293,1424.81,551.94,48.07,9074.38,2388.22,520.09,8.4794,23.0708,395,20
294,1422.07,551.56,48.15,9080.76,2388.23,519.61,8.4701,23.0545,396,19
295,1418.79,551.62,47.97,9076.58,2388.16,520.08,8.503,23.1931,394,18
296,1425.52,552.67,48.07,9075.53,2388.2,519.89,8.5363,23.1769,397,17
297,1424.99,551.75,48.07,9084.55,2388.19,519.24,8.5129,23.0046,395,16
298,1431.85,552.09,47.88,9076.23,2388.23,520.06,8.5054,23.0541,397,15
299,1419.12,551.1,48.03,9082.87,2388.2,520.11,8.5026,23.098,395,14
300,1424.93,551.47,48.2,9078.07,2388.24,520.16,8.5007,22.9934,395,13
301,1431.12,551.51,48.09,9077.22,2388.26,519.84,8.5087,23.2062,396,12
302,1422.47,551.08,48.07,9075.35,2388.17,520.03,8.5311,23.1844,395,11
303,1430.3,551.86,47.91,9079.31,2388.21,519.99,8.5157,23.0572,397,10
304,1426.61,552.31,48.26,9077.61,2388.19,519.68,8.5339,23.071,396,9
305,1427.97,552.15,47.89,9073.04,2388.26,520.34,8.5665,23.1,397,8
306,1424.8,551.29,48.2,9075.28,2388.21,520.11,8.5205,23.0662,397,7
307,1426.73,551.92,47.92,9073.28,2388.27,519.77,8.5162,23.1415,395,6
308,1429.87,550.48,48.02,9081.02,2388.26,520.24,8.4953,23.0674,396,5
309,1426.89,551.1,48.18,9072.93,2388.3,519.52,8.5246,23.0712,397,4
310,1436.56,550.92,48.18,9069.83,2388.2,520.18,8.4953,23.0628,394,3
311,1423.76,551.71,48.02,9079.55,2388.19,519.68,8.5315,23.0542,395,2
312,1434.77,551.29,48.17,9077.67,2388.28,520.07,8.5342,23.1478,396,1
313,1424.96,551.3,48.28,9074.14,2388.21,520.29,8.5668,23.1288,397,0
1,1408.15,553.31,47.29,9065.09,2388.11,521.73,8.4583,23.3029,394,198
2,1405.07,554.06,47.55,9060.7,2388.05,522.11,8.4402,23.3188,393,197
3,1406.81,553.3,47.5,9065.74,2388.09,520.98,8.4029,23.218,394,196
4,1402.66,553.77,47.43,9058.19,2388.13,521.56,8.4299,23.2672,393,195
5,1401.77,554.16,47.42,9056.63,2388.03,521.91,8.4644,23.3894,394,194
6,1410.22,553.41,47.29,9061.79,2388.1,521.79,8.4168,23.3648,393,193
7,1409.46,553.6,47.48,9057.0,2388.1,521.78,8.4428,23.2661,393,192
8,1394.3,554.03,47.29,9063.88,2388.05,521.27,8.4014,23.2953,392,191
9,1406.22,553.33,47.48,9058.96,2388.1,521.56,8.4291,23.3536,394,190
10,1408.46,554.08,47.58,9065.14,2388.04,521.47,8.4185,23.3887,392,189
11,1412.51,554.08,47.33,9059.76,2388.07,521.98,8.4532,23.3126,392,188
12,1405.1,553.49,47.46,9057.65,2388.07,521.78,8.4493,23.3478,393,187
13,1405.64,553.86,47.5,9060.0,2388.03,521.87,8.4653,23.4064,393,186
14,1406.61,554.0,47.36,9063.11,2388.09,522.04,8.4322,23.2721,393,185
15,1400.94,553.45,47.37,9060.61,2388.09,522.01,8.449,23.3774,393,184
16,1406.85,553.96,47.45,9062.36,2388.07,521.77,8.3828,23.3839,392,183
17,1407.9,553.72,47.42,9068.36,2388.06,521.66,8.423,23.4141,394,182
18,1402.62,554.23,47.39,9060.23,2388.06,521.66,8.4429,23.355,392,181
19,1407.79,553.14,47.52,9065.14,2388.04,521.25,8.4374,23.4006,394,180
20,1412.39,554.15,47.35,9065.85,2388.07,522.02,8.43,23.2132,393,179
21,1405.17,553.26,47.67,9058.42,2388.06,521.37,8.4371,23.4632,393,178
22,1401.22,554.17,47.58,9055.42,2388.05,521.73,8.4449,23.3679,394,177
23,1405.38,553.57,47.39,9063.75,2388.12,521.17,8.4038,23.2638,392,176
24,1406.39,554.01,47.51,9066.38,2388.05,521.61,8.3962,23.3238,392,175
25,1410.77,553.66,47.25,9069.39,2388.1,521.08,8.4204,23.3636,393,174
26,1408.65,553.28,47.52,9064.42,2388.02,521.71,8.4238,23.2818,392,173
27,1406.73,554.34,47.5,9067.22,2388.07,521.78,8.4203,23.3234,392,172
28,1412.37,553.67,47.46,9062.68,2388.05,521.38,8.4095,23.478,392,171
29,1409.13,554.19,47.52,9061.3,2387.99,521.41,8.4082,23.3078,392,170
30,1406.73,553.92,47.51,9063.37,2388.08,521.68,8.4279,23.2541,392,169
31,1409.66,553.26,47.46,9061.25,2388.0,522.11,8.444,23.3055,392,168
32,1401.7,553.08,47.43,9062.87,2388.06,522.04,8.4166,23.3571,392,167
33,1402.85,554.4,47.44,9060.83,2388.03,522.08,8.4361,23.4372,393,166
34,1404.31,553.47,47.54,9059.55,2388.1,521.26,8.4445,23.4838,392,165
35,1403.0,553.53,47.51,9061.15,2388.07,521.44,8.4582,23.2859,394,164
36,1407.48,552.88,47.25,9060.97,2388.06,521.5,8.4391,23.2895,393,163
37,1405.49,553.89,47.52,9060.82,2388.1,521.63,8.4304,23.3258,392,162
38,1400.73,553.58,47.38,9064.42,2388.11,522.01,8.46,23.3435,393,161
39,1400.3,553.51,47.54,9061.28,2388.03,521.75,8.4105,23.4258,395,160
40,1406.52,553.91,47.53,9063.01,2388.08,521.05,8.4325,23.3531,393,159
41,1407.75,553.17,47.52,9062.14,2388.06,521.66,8.436,23.2595,391,158
42,1406.55,553.93,47.63,9059.85,2388.07,521.54,8.3959,23.2835,390,157
43,1404.49,553.12,47.25,9064.26,2388.08,521.9,8.4486,23.4724,392,156
44,1408.4,553.9,47.59,9061.35,2388.15,521.54,8.4176,23.2369,393,155
45,1400.04,553.73,47.43,9068.1,2388.09,521.56,8.4254,23.2788,393,154
46,1412.31,554.32,47.66,9058.79,2388.08,521.22,8.436,23.2467,393,153
47,1406.08,554.09,47.44,9067.14,2388.01,521.62,8.4522,23.3753,393,152
48,1402.58,554.22,47.3,9064.38,2388.02,521.83,8.4038,23.3714,393,151
49,1405.3,553.84,47.34,9062.2,2388.1,521.37,8.437,23.2895,392,150
50,1406.86,554.54,47.49,9063.87,2388.09,522.4,8.456,23.3229,391,149
51,1407.15,552.4,47.56,9065.56,2388.06,522.07,8.4416,23.383,394,148
52,1408.49,553.96,47.28,9065.06,2388.11,521.5,8.4392,23.3082,393,147
53,1406.62,554.23,47.4,9071.38,2388.05,521.8,8.4475,23.3435,392,146
54,1404.77,553.94,47.5,9065.37,2388.13,520.79,8.4542,23.3399,392,145
55,1403.99,553.78,47.41,9059.21,2388.06,521.57,8.4485,23.3563,393,144
56,1406.05,553.55,47.46,9060.33,2388.09,521.72,8.429,23.254,392,143
57,1408.17,553.45,47.43,9065.37,2388.07,521.61,8.402,23.2725,394,142
58,1402.82,553.92,47.43,9059.01,2388.06,521.41,8.4551,23.3516,394,141
59,1409.66,553.43,47.56,9066.96,2388.1,521.51,8.4518,23.371,392,140
60,1409.24,553.31,47.46,9064.23,2388.07,521.13,8.4492,23.2653,391,139
61,1402.86,553.74,47.37,9062.58,2388.07,521.91,8.4315,23.3048,394,138
62,1412.04,553.49,47.45,9068.85,2388.05,521.7,8.4441,23.3056,394,137
63,1420.38,552.99,47.52,9064.85,2388.14,521.22,8.4762,23.3881,393,136
64,1407.7,554.61,47.47,9061.58,2388.05,521.84,8.4556,23.3019,391,135
65,1406.89,553.59,47.47,9062.05,2388.09,521.35,8.4158,23.3618,392,134
